state_name,crop_year,season,crop,area_,production_,yield_,rainfall_mm
West Bengal,2002,Rabi,Moong(Green Gram),1601.0,942.0,0.5883822610868208,176.9
West Bengal,2002,Rabi,Peas & beans (Pulses),10754.0,8635.0,0.8029570392412125,176.9
West Bengal,2002,Rabi,Rapeseed &Mustard,407748.0,328117.0,0.8047053572304462,176.9
West Bengal,2002,Rabi,Safflower,39.0,31.0,0.7948717948717948,176.9
West Bengal,2002,Rabi,Small millets,1030.0,1135.0,1.1019417475728155,176.9
West Bengal,2002,Rabi,Urad,13493.0,8636.0,0.640035574001334,176.9
West Bengal,2002,Rabi,Wheat,405350.0,887437.0,2.1893104724312322,176.9
West Bengal,2002,Summer,Groundnut,22596.0,35480.0,1.570189414055585,191.5
West Bengal,2002,Summer,Moong(Green Gram),7615.0,3840.0,0.5042678923177938,191.5
West Bengal,2002,Summer,Potato,2395.0,30807.0,12.86304801670146,191.5
West Bengal,2002,Summer,Rice,1406078.0,4198595.0,2.986032780542758,191.5
West Bengal,2002,Summer,Sesamum,107105.0,87306.0,0.8151440175528687,191.5
West Bengal,2002,Whole Year,Arecanut,9081.0,16568.0,1.8244686708512279,1613.4
West Bengal,2002,Whole Year,Cardamom,2874.0,704.0,0.24495476687543494,1613.4
West Bengal,2002,Whole Year,Coconut,24976.0,324194.5,12.980241031390134,1613.4
West Bengal,2002,Whole Year,Sannhamp,1374.0,6918.0,5.034934497816594,1613.4
West Bengal,2002,Whole Year,Sugarcane,19460.0,1281276.0,65.8415210688592,1613.4
West Bengal,2002,Whole Year,Tobacco,7757.0,4205.0,0.5420910145674874,1613.4
West Bengal,2002,Whole Year,Turmeric,11731.0,21346.0,1.8196232205268092,1613.4
West Bengal,2002,Winter,Potato,346906.0,6871659.0,19.808417842297338,27.8
West Bengal,2002,Winter,Rice,4051084.0,9393991.0,2.318883291484452,27.8
West Bengal,2002,Winter,Sesamum,2782.0,1573.0,0.5654205607476636,27.8
West Bengal,2003,Autumn,Rice,339753.0,719205.0,2.1168466503607033,350.4
West Bengal,2003,Kharif,Arhar/Tur,3361.0,3382.0,1.0062481404343946,928.2
West Bengal,2003,Kharif,Bajra,258.0,179.0,0.6937984496124031,928.2
West Bengal,2003,Kharif,Castor seed,40.0,48.0,1.2,928.2
West Bengal,2003,Kharif,Cotton(lint),1429.0,2772.0,1.939818054583625,928.2
West Bengal,2003,Kharif,Dry ginger,8053.0,16419.0,2.0388675027939898,928.2
West Bengal,2003,Kharif,Groundnut,1792.0,1833.0,1.0228794642857142,928.2
West Bengal,2003,Kharif,Jowar,1283.0,616.0,0.48012470771628996,928.2
West Bengal,2003,Kharif,Jute,620421.0,8366723.0,13.48555738764484,928.2
West Bengal,2003,Kharif,Maize,55530.0,126059.0,2.270106248874482,928.2
West Bengal,2003,Kharif,Mesta,9715.0,98807.0,10.170560988162634,928.2
West Bengal,2003,Kharif,Moong(Green Gram),835.0,431.0,0.5161676646706587,928.2
West Bengal,2003,Kharif,Niger seed,7954.0,4953.0,0.6227055569524768,928.2
West Bengal,2003,Kharif,Other Kharif pulses,760.0,388.0,0.5105263157894737,928.2
West Bengal,2003,Kharif,Ragi,13417.0,15505.0,1.1556234627711113,928.2
West Bengal,2003,Kharif,Small millets,2756.0,1828.0,0.6632801161103048,928.2
West Bengal,2003,Kharif,Soyabean,21.0,15.0,0.7142857142857143,928.2
West Bengal,2003,Kharif,Sunflower,8465.0,5594.0,0.6608387477849971,928.2
West Bengal,2003,Kharif,Urad,51227.0,31163.0,0.60833154391239,928.2
West Bengal,2003,Rabi,Barley,3077.0,4142.0,1.3461163470913227,450.29999999999995
West Bengal,2003,Rabi,Gram,46492.0,47678.0,1.025509765120881,450.29999999999995
West Bengal,2003,Rabi,Groundnut,9173.0,14476.0,1.5781096696827646,450.29999999999995
West Bengal,2003,Rabi,Horse-gram,4089.0,1783.0,0.4360479334800685,450.29999999999995
West Bengal,2003,Rabi,Khesari,35674.0,40944.0,1.1477266356450075,450.29999999999995
West Bengal,2003,Rabi,Linseed,6024.0,1907.0,0.31656706507304117,450.29999999999995
West Bengal,2003,Rabi,Masoor,69380.0,53186.0,0.7665897953300663,450.29999999999995
West Bengal,2003,Rabi,Moong(Green Gram),1470.0,960.0,0.6530612244897959,450.29999999999995
West Bengal,2003,Rabi,Peas & beans (Pulses),14607.0,17206.0,1.1779283904977065,450.29999999999995
West Bengal,2003,Rabi,Rapeseed &Mustard,452002.0,419436.0,0.9279516462316538,450.29999999999995
West Bengal,2003,Rabi,Safflower,1372.0,978.0,0.7128279883381924,450.29999999999995
West Bengal,2003,Rabi,Small millets,1035.0,1169.0,1.1294685990338165,450.29999999999995
West Bengal,2003,Rabi,Urad,15147.0,11106.0,0.7332144979203803,450.29999999999995
West Bengal,2003,Rabi,Wheat,425721.0,985686.0,2.315333281656296,450.29999999999995
West Bengal,2003,Summer,Groundnut,34891.0,59508.0,1.7055401106302486,118.2
West Bengal,2003,Summer,Moong(Green Gram),8823.0,3400.0,0.3853564547206166,118.2
West Bengal,2003,Summer,Rice,1390148.0,4289454.0,3.0856095897702978,118.2
West Bengal,2003,Whole Year,Arecanut,9166.0,18519.0,2.0204014837442723,1496.7
West Bengal,2003,Whole Year,Cardamom,2874.0,704.0,0.24495476687543494,1496.7
West Bengal,2003,Whole Year,Coconut,24443.0,317488.4,12.988929345824982,1496.7
West Bengal,2003,Whole Year,Dry chillies,60468.0,66252.0,1.0956538995832505,1496.7
West Bengal,2003,Whole Year,Potato,308425.0,7621635.0,24.71146956310286,1496.7
West Bengal,2003,Whole Year,Sannhamp,1273.0,6669.0,5.2388059701492535,1496.7
West Bengal,2003,Whole Year,Sesamum,163337.0,143004.0,0.8755150394582979,1496.7
West Bengal,2003,Whole Year,Sugarcane,16903.0,1252628.0,74.10684493876826,1496.7
West Bengal,2003,Whole Year,Tobacco,12996.0,9598.0,0.7385349338257926,1496.7
West Bengal,2003,Whole Year,Turmeric,12619.0,24496.0,1.9411997781123702,1496.7
West Bengal,2003,Winter,Rice,4126706.0,9653580.0,2.339294342751822,12.2
West Bengal,2004,Autumn,Rice,320822.0,653044.0,2.035533722749687,220.7
West Bengal,2004,Kharif,Bajra,129.0,45.0,0.3488372093023256,1192.4
West Bengal,2004,Kharif,Cotton(lint),959.0,4581.0,4.776850886339937,1192.4
West Bengal,2004,Kharif,Dry ginger,9125.0,18781.0,2.0581917808219177,1192.4
West Bengal,2004,Kharif,Jowar,1498.0,649.0,0.43324432576769023,1192.4
West Bengal,2004,Kharif,Jute,569157.0,7853203.0,13.797955572891135,1192.4
West Bengal,2004,Kharif,Maize,64629.0,190546.0,2.9483049405065835,1192.4
West Bengal,2004,Kharif,Mesta,8632.0,81843.0,9.481348470806303,1192.4
West Bengal,2004,Kharif,Moong(Green Gram),674.0,315.0,0.46735905044510384,1192.4
West Bengal,2004,Kharif,Niger seed,6593.0,4249.0,0.644471409070226,1192.4
West Bengal,2004,Kharif,Other Kharif pulses,846.0,518.0,0.6122931442080378,1192.4
West Bengal,2004,Kharif,Ragi,12358.0,15118.0,1.2233371095646546,1192.4
West Bengal,2004,Kharif,Small millets,2249.0,1627.0,0.7234326367274344,1192.4
West Bengal,2004,Kharif,Soyabean,540.0,305.0,0.5648148148148148,1192.4
West Bengal,2004,Kharif,Sunflower,8541.0,11211.0,1.3126097646645591,1192.4
West Bengal,2004,Kharif,Urad,47508.0,32022.0,0.6740338469310432,1192.4
West Bengal,2004,Rabi,Arhar/Tur,1481.0,1054.0,0.7116812964213369,241.3
West Bengal,2004,Rabi,Barley,2421.0,4047.0,1.6716232961586122,241.3
West Bengal,2004,Rabi,Castor seed,45.0,43.0,0.9555555555555556,241.3
West Bengal,2004,Rabi,Gram,37987.0,38896.0,1.023929238950167,241.3
West Bengal,2004,Rabi,Horse-gram,2785.0,1163.0,0.4175942549371634,241.3
West Bengal,2004,Rabi,Khesari,35048.0,33277.0,0.9494692992467473,241.3
West Bengal,2004,Rabi,Linseed,4442.0,1430.0,0.32192705988293563,241.3
West Bengal,2004,Rabi,Masoor,62698.0,37874.0,0.6040703052728955,241.3
West Bengal,2004,Rabi,Moong(Green Gram),1238.0,831.0,0.6712439418416801,241.3
West Bengal,2004,Rabi,Peas & beans (Pulses),14347.0,9402.0,0.6553286401338259,241.3
West Bengal,2004,Rabi,Rapeseed &Mustard,457495.0,342698.0,0.749074853277085,241.3
West Bengal,2004,Rabi,Safflower,419.0,462.0,1.1026252983293556,241.3
West Bengal,2004,Rabi,Small millets,750.0,1034.0,1.3786666666666667,241.3
West Bengal,2004,Rabi,Urad,11425.0,8398.0,0.735054704595186,241.3
West Bengal,2004,Rabi,Wheat,400093.0,841471.0,2.103188508671734,241.3
West Bengal,2004,Summer,Moong(Green Gram),9804.0,3249.0,0.3313953488372093,135.7
West Bengal,2004,Summer,Rice,1376387.0,4257111.0,3.092960773387136,135.7
West Bengal,2004,Whole Year,Cardamom,2.87,0.7,0.2439024390243902,1569.3999999999999
West Bengal,2004,Whole Year,Coconut,24294.0,310874.4,12.796344776488022,1569.3999999999999
West Bengal,2004,Whole Year,Dry chillies,52182.0,61442.0,1.1774558276800429,1569.3999999999999
West Bengal,2004,Whole Year,Groundnut,46467.0,71469.0,1.538059267867519,1569.3999999999999
West Bengal,2004,Whole Year,Potato,320552.0,7106581.0,22.16982268087549,1569.3999999999999
West Bengal,2004,Whole Year,Sannhamp,1526.0,7658.0,5.018348623853211,1569.3999999999999
West Bengal,2004,Whole Year,Sesamum,148267.0,125041.0,0.8433501723242529,1569.3999999999999
West Bengal,2004,Whole Year,Sugarcane,15647.0,1033235.0,66.03406403783472,1569.3999999999999
West Bengal,2004,Whole Year,Tobacco,15058.0,20060.0,1.3321822287156329,1569.3999999999999
West Bengal,2004,Whole Year,Turmeric,12400.0,24478.0,1.9740322580645162,1569.3999999999999
West Bengal,2004,Winter,Rice,4086404.0,9974734.0,2.4409564007866082,4.9
West Bengal,2005,Autumn,Rice,288129.0,605612.0,2.101877978266679,351.7
West Bengal,2005,Kharif,Bajra,55.0,19.0,0.34545454545454546,1002.5999999999999
West Bengal,2005,Kharif,Cotton(lint),1506.0,3857.0,2.5610889774236387,1002.5999999999999
West Bengal,2005,Kharif,Dry ginger,7694.0,13953.0,1.813491031972966,1002.5999999999999
West Bengal,2005,Kharif,Jowar,1439.0,562.0,0.39054899235580265,1002.5999999999999
West Bengal,2005,Kharif,Jute,558938.0,7989246.0,14.2936175389757,1002.5999999999999
West Bengal,2005,Kharif,Maize,71753.0,207252.0,2.8884088470168496,1002.5999999999999
West Bengal,2005,Kharif,Mesta,10358.0,125254.0,12.092488897470554,1002.5999999999999
West Bengal,2005,Kharif,Moong(Green Gram),725.0,365.0,0.503448275862069,1002.5999999999999
West Bengal,2005,Kharif,Niger seed,5033.0,3270.0,0.6497119014504272,1002.5999999999999
West Bengal,2005,Kharif,Other Kharif pulses,854.0,541.0,0.6334894613583139,1002.5999999999999
West Bengal,2005,Kharif,Ragi,12621.0,15315.0,1.2134537675303065,1002.5999999999999
West Bengal,2005,Kharif,Small millets,2113.0,1627.0,0.7699952673923331,1002.5999999999999
West Bengal,2005,Kharif,Soyabean,573.0,328.0,0.5724258289703316,1002.5999999999999
West Bengal,2005,Kharif,Sunflower,12473.0,15689.0,1.2578369277639703,1002.5999999999999
West Bengal,2005,Kharif,Urad,48605.0,30714.0,0.631910297294517,1002.5999999999999
West Bengal,2005,Rabi,Arhar/Tur,1830.0,1584.0,0.8655737704918033,478.0
West Bengal,2005,Rabi,Barley,2403.0,3000.0,1.2484394506866416,478.0
West Bengal,2005,Rabi,Castor seed,45.0,37.0,0.8222222222222222,478.0
West Bengal,2005,Rabi,Gram,40038.0,36464.0,0.9107348019381587,478.0
West Bengal,2005,Rabi,Horse-gram,2800.0,1292.0,0.4614285714285714,478.0
West Bengal,2005,Rabi,Khesari,33253.0,30375.0,0.9134514179171804,478.0
West Bengal,2005,Rabi,Linseed,6667.0,1926.0,0.2888855557222139,478.0
West Bengal,2005,Rabi,Masoor,61493.0,46964.0,0.763729204950157,478.0
West Bengal,2005,Rabi,Moong(Green Gram),1411.0,931.0,0.6598157335223246,478.0
West Bengal,2005,Rabi,Peas & beans (Pulses),13131.0,11504.0,0.8760947376437438,478.0
West Bengal,2005,Rabi,Rapeseed &Mustard,421483.0,383002.0,0.9087009440475654,478.0
West Bengal,2005,Rabi,Safflower,321.0,183.0,0.5700934579439252,478.0
West Bengal,2005,Rabi,Small millets,1170.0,1408.0,1.2034188034188034,478.0
West Bengal,2005,Rabi,Urad,8514.0,10212.0,1.1994362226920365,478.0
West Bengal,2005,Rabi,Wheat,366729.0,773514.0,2.109225068102059,478.0
West Bengal,2005,Summer,Moong(Green Gram),9363.0,3258.0,0.3479653957065043,124.2
West Bengal,2005,Summer,Rice,1381957.0,4047038.0,2.928483303026071,124.2
West Bengal,2005,Whole Year,Arecanut,9363.0,29287.0,3.127950443234006,1604.8000000000002
West Bengal,2005,Whole Year,Cardamom,2874.0,704.0,0.24495476687543494,1604.8000000000002
West Bengal,2005,Whole Year,Coconut,24884.0,323520.0,13.001125221025559,1604.8000000000002
West Bengal,2005,Whole Year,Dry chillies,51957.0,60727.0,1.1687934253324865,1604.8000000000002
West Bengal,2005,Whole Year,Groundnut,48818.0,83116.0,1.7025687246507435,1604.8000000000002
West Bengal,2005,Whole Year,Potato,354455.0,7462464.0,21.053346687167622,1604.8000000000002
West Bengal,2005,Whole Year,Sannhamp,1257.0,6725.0,5.350039777247415,1604.8000000000002
West Bengal,2005,Whole Year,Sesamum,148628.0,136072.0,0.9155206286836935,1604.8000000000002
West Bengal,2005,Whole Year,Sugarcane,15031.0,1247713.0,83.00931408422593,1604.8000000000002
West Bengal,2005,Whole Year,Tobacco,13884.0,19890.0,1.4325842696629214,1604.8000000000002
West Bengal,2005,Whole Year,Turmeric,11844.0,25049.0,2.1149105032083755,1604.8000000000002
West Bengal,2005,Winter,Rice,4112863.0,9858092.0,2.396892870003207,38.6
West Bengal,2006,Autumn,Rice,283859.0,575294.0,2.0266893070151024,55.6
West Bengal,2006,Kharif,Bajra,79.0,31.0,0.3924050632911392,1408.8000000000002
West Bengal,2006,Kharif,Cotton(lint),5650.0,14678.0,2.5978761061946902,1408.8000000000002
West Bengal,2006,Kharif,Dry ginger,9816.0,20061.0,2.0437041564792175,1408.8000000000002
West Bengal,2006,Kharif,Jowar,1395.0,606.0,0.4344086021505376,1408.8000000000002
West Bengal,2006,Kharif,Jute,594874.0,8411537.0,14.140031334366606,1408.8000000000002
West Bengal,2006,Kharif,Maize,85446.0,253505.0,2.9668445567961053,1408.8000000000002
West Bengal,2006,Kharif,Mesta,9660.0,94530.0,9.785714285714286,1408.8000000000002
West Bengal,2006,Kharif,Moong(Green Gram),674.0,325.0,0.4821958456973294,1408.8000000000002
West Bengal,2006,Kharif,Niger seed,4930.0,3218.0,0.652738336713996,1408.8000000000002
West Bengal,2006,Kharif,Other Kharif pulses,1052.0,562.0,0.5342205323193916,1408.8000000000002
West Bengal,2006,Kharif,Ragi,13135.0,14974.0,1.1400076132470498,1408.8000000000002
West Bengal,2006,Kharif,Small millets,1604.0,1129.0,0.7038653366583542,1408.8000000000002
West Bengal,2006,Kharif,Soyabean,531.0,317.0,0.5969868173258004,1408.8000000000002
West Bengal,2006,Kharif,Sunflower,13674.0,17686.0,1.2934035395641363,1408.8000000000002
West Bengal,2006,Kharif,Urad,53388.0,34664.0,0.6492844834045104,1408.8000000000002
West Bengal,2006,Rabi,Arhar/Tur,2044.0,1412.0,0.6908023483365949,70.3
West Bengal,2006,Rabi,Barley,2848.0,2610.0,0.9164325842696629,70.3
West Bengal,2006,Rabi,Castor seed,58.0,49.0,0.8448275862068966,70.3
West Bengal,2006,Rabi,Gram,31212.0,23978.0,0.7682301678841471,70.3
West Bengal,2006,Rabi,Horse-gram,2414.0,1139.0,0.47183098591549294,70.3
West Bengal,2006,Rabi,Khesari,32153.0,30496.0,0.9484651509967965,70.3
West Bengal,2006,Rabi,Linseed,5044.0,1213.0,0.24048374306106265,70.3
West Bengal,2006,Rabi,Masoor,64239.0,42670.0,0.6642382353399026,70.3
West Bengal,2006,Rabi,Moong(Green Gram),1238.0,801.0,0.6470113085621971,70.3
West Bengal,2006,Rabi,Peas & beans (Pulses),12495.0,8436.0,0.6751500600240096,70.3
West Bengal,2006,Rabi,Rapeseed &Mustard,421522.0,338581.0,0.8032344693752639,70.3
West Bengal,2006,Rabi,Safflower,399.0,242.0,0.606516290726817,70.3
West Bengal,2006,Rabi,Small millets,1650.0,1881.0,1.14,70.3
West Bengal,2006,Rabi,Urad,7434.0,5615.0,0.7553134248049502,70.3
West Bengal,2006,Rabi,Wheat,350621.0,799876.0,2.2813123001759736,70.3
West Bengal,2006,Summer,Moong(Green Gram),10532.0,3934.0,0.37352829472085075,181.3
West Bengal,2006,Summer,Rice,1401233.0,4520656.0,3.2261986407685233,181.3
West Bengal,2006,Whole Year,Arecanut,24382.0,106052.0,4.34960216553195,1660.4
West Bengal,2006,Whole Year,Cardamom,2874.0,704.0,0.24495476687543494,1660.4
West Bengal,2006,Whole Year,Coconut,25068.0,359065200.0,14323.647678314983,1660.4
West Bengal,2006,Whole Year,Dry chillies,52246.0,63596.0,1.2172415113118709,1660.4
West Bengal,2006,Whole Year,Groundnut,57395.0,98246.0,1.7117518947643522,1660.4
West Bengal,2006,Whole Year,Potato,407941.0,5051962.0,12.384050634773166,1660.4
West Bengal,2006,Whole Year,Sannhamp,1294.0,7252.0,5.604327666151469,1660.4
West Bengal,2006,Whole Year,Sesamum,200389.0,186144.0,0.9289132637020994,1660.4
West Bengal,2006,Whole Year,Sugarcane,16583.0,1266705.0,76.38575649761805,1660.4
West Bengal,2006,Whole Year,Tobacco,11991.0,16603.0,1.3846217996830956,1660.4
West Bengal,2006,Whole Year,Turmeric,13659.0,30069.0,2.201405666593455,1660.4
West Bengal,2006,Winter,Rice,4001936.0,9649942.0,2.4113184218838084,3.8
West Bengal,2007,Autumn,Rice,281618.0,565825.0,2.009193304405258,80.4
West Bengal,2007,Autumn,Sesamum,1093.0,692.0,0.6331198536139067,80.4
West Bengal,2007,Kharif,Bajra,64.0,23.0,0.359375,1624.3000000000002
West Bengal,2007,Kharif,Cotton(lint),8230.0,13198.0,1.6036452004860267,1624.3000000000002
West Bengal,2007,Kharif,Dry ginger,10867.0,23137.0,2.129106469126714,1624.3000000000002
West Bengal,2007,Kharif,Garlic,3414.0,33728.0,9.879320445225542,1624.3000000000002
West Bengal,2007,Kharif,Groundnut,3257.0,3030.0,0.9303039607000307,1624.3000000000002
West Bengal,2007,Kharif,Jowar,1659.0,698.0,0.4207353827606992,1624.3000000000002
West Bengal,2007,Kharif,Jute,609817.0,8216039.0,13.472958280926902,1624.3000000000002
West Bengal,2007,Kharif,Maize,34570.0,72463.0,2.0961238067688748,1624.3000000000002
West Bengal,2007,Kharif,Mesta,7432.0,77499.0,10.427744886975242,1624.3000000000002
West Bengal,2007,Kharif,Moong(Green Gram),536.0,287.0,0.5354477611940298,1624.3000000000002
West Bengal,2007,Kharif,Niger seed,4883.0,3187.0,0.6526725373745648,1624.3000000000002
West Bengal,2007,Kharif,Other Kharif pulses,894.0,541.0,0.6051454138702461,1624.3000000000002
West Bengal,2007,Kharif,Ragi,13062.0,14955.0,1.1449242076251722,1624.3000000000002
West Bengal,2007,Kharif,Sannhamp,1134.0,6282.0,5.5396825396825395,1624.3000000000002
West Bengal,2007,Kharif,Small millets,1487.0,1118.0,0.7518493611297915,1624.3000000000002
West Bengal,2007,Kharif,Soyabean,536.0,322.0,0.6007462686567164,1624.3000000000002
West Bengal,2007,Kharif,Sunflower,15984.0,19719.0,1.2336711711711712,1624.3000000000002
West Bengal,2007,Kharif,Urad,45635.0,34823.0,0.7630765859537636,1624.3000000000002
West Bengal,2007,Rabi,Arhar/Tur,1097.0,889.0,0.8103919781221514,179.8
West Bengal,2007,Rabi,Barley,2058.0,2709.0,1.316326530612245,179.8
West Bengal,2007,Rabi,Gram,25112.0,24695.0,0.9833943931188277,179.8
West Bengal,2007,Rabi,Groundnut,13005.0,21796.0,1.6759707804690505,179.8
West Bengal,2007,Rabi,Horse-gram,2213.0,1106.0,0.49977406235878896,179.8
West Bengal,2007,Rabi,Khesari,33501.0,26925.0,0.8037073520193427,179.8
West Bengal,2007,Rabi,Linseed,5917.0,1627.0,0.27497042420145346,179.8
West Bengal,2007,Rabi,Maize,17363.0,81620.0,4.700800552899844,179.8
West Bengal,2007,Rabi,Masoor,58737.0,44815.0,0.7629773396666496,179.8
West Bengal,2007,Rabi,Moong(Green Gram),1677.0,1090.0,0.6499701848539058,179.8
West Bengal,2007,Rabi,Peas & beans (Pulses),9851.0,7161.0,0.7269312760125876,179.8
West Bengal,2007,Rabi,Rapeseed &Mustard,407498.0,361697.0,0.8876043563403992,179.8
West Bengal,2007,Rabi,Safflower,865.0,898.0,1.038150289017341,179.8
West Bengal,2007,Rabi,Small millets,1650.0,1881.0,1.14,179.8
West Bengal,2007,Rabi,Urad,6901.0,5326.0,0.7717722069265324,179.8
West Bengal,2007,Rabi,Wheat,352579.0,917284.0,2.6016410506581504,179.8
West Bengal,2007,Summer,Groundnut,52923.0,107871.0,2.0382631370103734,137.4
West Bengal,2007,Summer,Maize,25240.0,90290.0,3.577258320126783,137.4
West Bengal,2007,Summer,Moong(Green Gram),14253.0,10041.0,0.7044832666806988,137.4
West Bengal,2007,Summer,Rice,1511593.0,4926105.0,3.2588831782100076,137.4
West Bengal,2007,Summer,Sesamum,200941.0,184540.0,0.9183790266794731,137.4
West Bengal,2007,Whole Year,Arecanut,11388.0,20869.0,1.8325430277485073,1941.4999999999998
West Bengal,2007,Whole Year,Coconut,28644.0,355531900.0,12412.089791928502,1941.4999999999998
West Bengal,2007,Whole Year,Dry chillies,62382.0,93697.0,1.5019877528774326,1941.4999999999998
West Bengal,2007,Whole Year,Potato,400786.0,9900846.0,24.703572480076648,1941.4999999999998
West Bengal,2007,Whole Year,Sugarcane,16868.0,1772001.0,105.05104339577899,1941.4999999999998
West Bengal,2007,Whole Year,Tobacco,11698.0,16472.0,1.4081039493930587,1941.4999999999998
West Bengal,2007,Whole Year,Turmeric,14872.0,34601.0,2.3265868746637977,1941.4999999999998
West Bengal,2007,Winter,Rice,3926544.0,9227590.0,2.35005388962915,60.1
West Bengal,2007,Winter,Sesamum,1068.0,650.0,0.6086142322097379,60.1
West Bengal,2008,Autumn,Maize,36843.0,97825.0,2.6551855169231606,72.3
West Bengal,2008,Autumn,Ragi,11732.0,13874.0,1.1825775656324582,72.3
West Bengal,2008,Autumn,Rice,292444.0,604968.0,2.0686627183323987,72.3
West Bengal,2008,Autumn,Sesamum,1143.0,770.0,0.673665791776028,72.3
West Bengal,2008,Kharif,Bajra,75.0,26.0,0.3466666666666667,1272.3999999999999
West Bengal,2008,Kharif,Castor seed,60.0,37.0,0.6166666666666667,1272.3999999999999
West Bengal,2008,Kharif,Cotton(lint),2780.0,6023.0,2.166546762589928,1272.3999999999999
West Bengal,2008,Kharif,Dry ginger,11131.0,23832.0,2.1410475249303746,1272.3999999999999
West Bengal,2008,Kharif,Groundnut,2413.0,2264.0,0.938251139660174,1272.3999999999999
West Bengal,2008,Kharif,Jowar,1126.0,469.0,0.41651865008880995,1272.3999999999999
West Bengal,2008,Kharif,Jute,584238.0,7872588.0,13.474967393425283,1272.3999999999999
West Bengal,2008,Kharif,Mesta,7908.0,92901.0,11.74772382397572,1272.3999999999999
West Bengal,2008,Kharif,Moong(Green Gram),1079.0,989.0,0.9165894346617238,1272.3999999999999
West Bengal,2008,Kharif,Niger seed,5000.0,3297.0,0.6594,1272.3999999999999
West Bengal,2008,Kharif,Other Kharif pulses,976.0,752.0,0.7704918032786885,1272.3999999999999
West Bengal,2008,Kharif,Sannhamp,968.0,5407.0,5.585743801652892,1272.3999999999999
West Bengal,2008,Kharif,Small millets,1068.0,735.0,0.6882022471910112,1272.3999999999999
West Bengal,2008,Kharif,Soyabean,537.0,322.0,0.5996275605214153,1272.3999999999999
West Bengal,2008,Kharif,Sunflower,10127.0,11007.0,1.0868964155228598,1272.3999999999999
West Bengal,2008,Kharif,Urad,50246.0,34769.0,0.6919754806352745,1272.3999999999999
West Bengal,2008,Rabi,Arhar/Tur,628.0,530.0,0.8439490445859873,145.8
West Bengal,2008,Rabi,Barley,2768.0,4202.0,1.518063583815029,145.8
West Bengal,2008,Rabi,Gram,21692.0,22543.0,1.0392310529227364,145.8
West Bengal,2008,Rabi,Groundnut,13860.0,23576.0,1.701010101010101,145.8
West Bengal,2008,Rabi,Horse-gram,1897.0,940.0,0.4955192409066948,145.8
West Bengal,2008,Rabi,Khesari,27741.0,17412.0,0.6276630258462204,145.8
West Bengal,2008,Rabi,Linseed,4561.0,1130.0,0.24775268581451437,145.8
West Bengal,2008,Rabi,Maize,17955.0,91856.0,5.115900863269284,145.8
West Bengal,2008,Rabi,Masoor,49712.0,32428.0,0.6523173479240425,145.8
West Bengal,2008,Rabi,Moong(Green Gram),1570.0,1016.0,0.6471337579617834,145.8
West Bengal,2008,Rabi,Other  Rabi pulses,185.0,64.0,0.34594594594594597,145.8
West Bengal,2008,Rabi,Peas & beans (Pulses),8815.0,6731.0,0.7635847986386841,145.8
West Bengal,2008,Rabi,Ragi,972.0,802.0,0.8251028806584362,145.8
West Bengal,2008,Rabi,Rapeseed &Mustard,412488.0,315330.0,0.7644586024320708,145.8
West Bengal,2008,Rabi,Safflower,350.0,270.0,0.7714285714285715,145.8
West Bengal,2008,Rabi,Small millets,1500.0,1751.0,1.1673333333333333,145.8
West Bengal,2008,Rabi,Urad,6765.0,5143.0,0.7602365114560237,145.8
West Bengal,2008,Rabi,Wheat,306985.0,764528.0,2.4904409010212225,145.8
West Bengal,2008,Summer,Groundnut,51924.0,92382.0,1.7791772590709498,137.2
West Bengal,2008,Summer,Maize,35976.0,153753.0,4.273765843895931,137.2
West Bengal,2008,Summer,Moong(Green Gram),12168.0,6091.0,0.5005752794214333,137.2
West Bengal,2008,Summer,Rice,1556662.0,4358011.0,2.7995871936232786,137.2
West Bengal,2008,Summer,Sesamum,200506.0,131812.0,0.6573967861310883,137.2
West Bengal,2008,Whole Year,Arecanut,11394.0,21157.0,1.8568544848165702,1555.3999999999999
West Bengal,2008,Whole Year,Cardamom,245.0,704.0,2.873469387755102,1555.3999999999999
West Bengal,2008,Whole Year,Coconut,28757.0,357233.0,12.422471050526829,1555.3999999999999
West Bengal,2008,Whole Year,Dry chillies,63249.0,94787.0,1.4986323894448923,1555.3999999999999
West Bengal,2008,Whole Year,Potato,385981.0,4121189.0,10.677181001137361,1555.3999999999999
West Bengal,2008,Whole Year,Sugarcane,17557.0,1638267.0,93.31132881471778,1555.3999999999999
West Bengal,2008,Whole Year,Tobacco,12707.0,17999.0,1.4164633666483042,1555.3999999999999
West Bengal,2008,Whole Year,Turmeric,15216.0,35372.0,2.32465825446898,1555.3999999999999
West Bengal,2008,Winter,Rice,4086590.0,10074261.0,2.465199836538532,61.8
West Bengal,2008,Winter,Sesamum,1245.0,746.0,0.5991967871485944,61.8
West Bengal,2009,Autumn,Groundnut,2058.0,1886.0,0.9164237123420796,86.7
West Bengal,2009,Autumn,Maize,36330.0,79299.0,2.1827415359207265,86.7
West Bengal,2009,Autumn,Ragi,11774.0,13897.0,1.1803125530830645,86.7
West Bengal,2009,Autumn,Rice,214062.0,466766.0,2.1805177939101754,86.7
West Bengal,2009,Autumn,Sesamum,1041.0,666.0,0.6397694524495677,86.7
West Bengal,2009,Kharif,Bajra,53.0,23.0,0.4339622641509434,974.6
West Bengal,2009,Kharif,Castor seed,60.0,35.0,0.5833333333333334,974.6
